Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Duration,Engagement_Score,Bounce_Exit_Ratio,Returning_Visitor_Flag
2,22.9,0,0.0,145,0.013265367,0.780277403,0.0,Nov,2,10,7,3,Returning_Visitor,1,1,5985.632411,113.14022343500001,0.2137721321083065,1
4,99.5,0,0.0,3,0.05,0.0,0.0,Nov,1,1,2,8,New_Visitor,1,1,120.75,0.0,0.0,0
0,0.0,0,0.0,4,0.05,0.0,0.0,Dec,1,8,9,2,Returning_Visitor,0,0,121.75,0.0,0.0,1
2,65.5,0,0.0,11,0.016666667,46.308063,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,328.5,509.388693,0.0,1
2,78.0,0,0.0,22,0.007246377,19.10349568,0.0,Dec,4,1,3,1,Returning_Visitor,1,1,403.0,420.27690496,0.0,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,1,0,178.8333333,0.0,0.0,1
0,0.0,0,0.0,9,0.06,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,0,0,165.5833333,0.0,0.12325136439267888,1
1,63.5,0,0.0,7,0.025,0.0,0.0,Dec,1,1,2,2,New_Visitor,0,0,122.4,0.0,0.0,0
1,0.0,3,447.5,27,0.034482759,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0,1829.25,0.0,0.19942168292587642,1
5,408.4083333,2,47.5,54,0.017333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,1,1,2003.3856062999998,0.0,0.0,1
0,0.0,0,0.0,19,0.026315789,0.0,0.0,Nov,1,1,1,2,New_Visitor,1,0,465.6333333,0.0,0.0,0
0,0.0,0,0.0,10,0.041666667,0.0,0.0,Nov,2,2,7,6,Returning_Visitor,0,0,328.5,0.0,0.0,1
3,70.5,0,0.0,44,0.023137121,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,1,0,807.6819347,0.0,0.24019305145417974,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Dec,3,2,3,6,Returning_Visitor,0,0,55.5,0.0,0.0,1
0,0.0,0,0.0,11,0.036363636,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,0,0,145.0,0.0,0.49862877086640506,1
0,0.0,2,478.9166667,5,0.104081633,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,0,0,682.9166667,0.0,0.5484926215353141,1
1,17.0,0,0.0,17,0.071568627,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,1,1357.583333,0.0,0.6566167927285673,1
0,0.0,0,0.0,51,0.012121212,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,1,0,742.9603175,0.0,0.3208821678242715,1
0,0.0,0,0.0,17,0.02422619,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,0,0,2186.961538,0.0,0.7707742149510465,1
2,21.75,0,0.0,6,0.044444444,0.0,0.0,Dec,3,2,4,20,Returning_Visitor,0,0,106.0,0.0,0.7483162883344104,1
0,0.0,0,0.0,64,0.022705971,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,1,4492.311111,0.0,0.20880080045703825,1
2,49.8,0,0.0,41,0.0242741,5.850665427,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,907.0666666999999,239.877282507,0.5003311712022187,1
1,75.0,0,0.0,19,0.030392157,28.11635484,0.0,Nov,2,2,1,13,Returning_Visitor,0,1,1848.375,534.21074196,0.3858272801100952,1
5,46.14285714,0,0.0,51,0.029719534,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,1,0,1392.77308814,0.0,0.23898552539419296,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Nov,3,2,7,20,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,30,0.003333333,0.0,0.0,Nov,1,1,3,8,New_Visitor,0,0,805.8333333,0.0,0.0,0
2,1668.5,4,35.0,18,0.017391304,41.64625944,0.0,Dec,2,2,1,6,Returning_Visitor,0,1,3076.475,749.63266992,0.0,1
0,0.0,1,14.75,30,0.026888889,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,0,0,2459.816667,0.0,1.2350761455945816,1
5,426.7,1,200.0,72,0.024597953,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,0,0,4767.033766,0.0,0.05327522487389947,1
0,0.0,0,0.0,23,0.004347826,0.0,0.0,Nov,1,1,3,2,New_Visitor,0,0,348.3833333,0.0,1.9550342122196325,0
0,0.0,0,0.0,15,0.058666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0,325.5,0.0,0.3403289827547987,1
0,0.0,0,0.0,64,0.026739194,0.0,0.0,Nov,1,2,2,10,Returning_Visitor,1,0,1911.610665,0.0,0.4657367877738803,1
8,388.7916667,1,944.75,17,0.034920635,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,0,0,2797.9583337,0.0,0.5438970195714612,1
2,40.5,1,4.0,19,0.005,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,0,0,517.0416667,0.0,0.0,1
0,0.0,0,0.0,38,0.010526316,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,0,0,1593.583333,0.0,0.0,1
5,87.75,0,0.0,6,0.009090909,0.0,0.0,Nov,1,1,2,2,New_Visitor,1,0,222.8333333,0.0,0.0,0
1,0.0,0,0.0,77,0.023842532,14.38546841,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,4350.647321,1107.6810675699999,0.5315759001595989,1
2,56.0,0,0.0,33,0.011290323,12.45078371,0.0,Nov,1,1,2,8,New_Visitor,1,1,1455.15,410.87586243,0.0,0
1,3.5,0,0.0,49,0.005319149,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0,667.0277778,0.0,0.0,1
7,146.7,5,195.0,42,0.029981326,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,2059.366667,0.0,0.0651827648821066,1
0,0.0,0,0.0,34,0.014052288,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0,740.3071429,0.0,0.0,1
0,0.0,0,0.0,7,0.033333333,0.0,0.0,Dec,2,2,1,8,New_Visitor,0,0,105.0,0.0,0.0,0
5,173.5416667,5,109.75,38,0.009090909,0.0,0.0,Dec,3,2,8,10,Returning_Visitor,1,0,2142.6746037000003,0.0,0.4945598960886242,1
0,0.0,0,0.0,29,0.044367816,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,874.952381,0.0,0.1033939017828085,1
6,264.4166667,0,0.0,22,0.013512907,65.74605279,0.0,Dec,3,2,5,2,Returning_Visitor,0,0,1539.5090907,1446.4131613799998,0.0,1
5,97.0,0,0.0,53,0.002515723,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0,0,3469.748214,0.0,1.4426546694737936,1
4,190.0,0,0.0,53,0.022238793,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,1,0,1518.626894,0.0,0.7993781490342831,1
10,175.4666667,1,7.0,82,0.017004257,13.9750483,0.0,Nov,3,2,1,13,Returning_Visitor,0,1,2560.8440477,1145.9539605999998,0.2525065543624608,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Dec,2,2,7,13,Returning_Visitor,0,0,67.5,0.0,0.0,1
6,276.75,0,0.0,12,0.007142857,0.0,0.0,Nov,1,2,3,2,New_Visitor,0,0,618.875,0.0,0.0,0
0,0.0,0,0.0,27,0.040740741,0.0,0.0,Nov,2,2,1,2,New_Visitor,1,1,1009.375,0.0,0.18137298243437847,0
0,0.0,2,52.5,18,0.01,0.0,0.0,Dec,8,2,9,2,New_Visitor,1,0,554.5,0.0,0.0,0
0,0.0,0,0.0,6,0.041666667,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,1,0,530.0,0.0,0.39904230327979007,1
2,146.0,2,52.25,1,0.04,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,198.25,0.0,0.0,1
0,0.0,0,0.0,7,0.028571429,0.0,0.0,Nov,2,4,4,2,New_Visitor,1,0,340.5,0.0,0.0,0
4,1946.0,0,0.0,31,0.005882353,0.0,0.0,Dec,2,2,4,2,New_Visitor,1,0,2677.0,0.0,0.0,0
0,0.0,0,0.0,25,0.009,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,0,0,948.3428571,0.0,0.0,1
1,75.0,2,34.5,100,0.007150715,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,4545.876299,0.0,0.0,1
1,9.0,0,0.0,10,0.027272727,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,0,0,228.5,0.0,0.0,1
0,0.0,2,0.0,3,0.125,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,56.75,0.0,0.7993605115907275,1
3,40.5,0,0.0,20,0.02,38.26667925,0.0,Nov,2,2,8,3,Returning_Visitor,0,1,799.25,765.3335850000001,0.0,1
0,0.0,0,0.0,4,0.05,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,0,0,72.5,0.0,0.0,1
5,64.58333333,0,0.0,36,0.005405405,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0,1398.66666633,0.0,0.0,1
6,152.0,0,0.0,17,0.052380952,14.10739957,0.0,Nov,1,8,3,11,Returning_Visitor,0,1,602.75,239.82579269000001,0.5444152194495252,1
0,0.0,0,0.0,3,0.122222222,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,0,0,1952.5,0.0,0.5450086330184551,1
0,0.0,0,0.0,3,0.007407407,0.0,0.0,Nov,1,1,1,2,New_Visitor,1,0,121.5,0.0,0.0,0
0,0.0,0,0.0,2,0.2,0.0,0.0,Nov,1,1,9,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
11,320.0,0,0.0,36,0.014880952,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,0,0,1096.1666667,0.0,0.0,1
0,0.0,0,0.0,83,0.019075614,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,3091.146033,0.0,0.2575287550114432,1
1,51.5,0,0.0,27,0.017354497,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,0,0,869.8166667,0.0,0.42438387081564144,1
0,0.0,0,0.0,14,0.014285714,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,0,684.75,0.0,0.0,1
0,0.0,0,0.0,27,0.024691358,0.0,0.0,Dec,4,2,1,2,New_Visitor,1,0,1224.541667,0.0,0.0,0
0,0.0,0,0.0,12,0.084545455,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,459.0833333,0.0,0.05369992990172951,1
0,0.0,0,0.0,6,0.01,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,0,0,474.3333333,0.0,0.0,1
0,0.0,0,0.0,11,0.036363636,0.0,0.0,Dec,3,2,6,2,New_Visitor,1,0,315.0,0.0,0.0,0
6,93.0,2,23.0,37,0.031709957,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,1,0,899.875,0.0,0.10717056297812663,1
6,167.0,0,0.0,71,0.013963964,12.30811748,0.0,Nov,3,2,1,10,Returning_Visitor,0,1,1612.458333,873.87634108,0.2882582748363121,1
0,0.0,0,0.0,19,0.026315789,0.0,0.0,Dec,4,1,7,1,Returning_Visitor,1,0,517.0,0.0,0.39848576924959545,1
0,0.0,0,0.0,7,0.028571429,59.75418351,0.0,Dec,1,1,2,8,New_Visitor,1,1,444.0,418.27928456999996,0.0,0
0,0.0,0,0.0,87,0.002352941,38.00063931,0.0,Nov,2,2,1,2,New_Visitor,0,1,1197.700198,3306.0556199699995,0.0,0
0,0.0,0,0.0,3,0.133333333,0.0,0.0,Dec,2,4,7,3,Returning_Visitor,0,0,16.0,0.0,0.49962528478547413,1
6,185.9904762,5,111.1666667,179,0.020876741,18.08361086,0.0,Nov,2,2,3,2,Returning_Visitor,1,0,10712.9407829,3236.96634394,0.12165064153673823,1
6,114.2591575,9,352.0833333,119,0.012179841,32.32493691,0.0,Dec,3,2,1,2,Returning_Visitor,1,1,6712.0466428,3846.6674922899997,0.2544821223662424,1
7,399.25,1,298.0,85,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,0,0,3107.125,861.2169739999999,0.3925814112539227,1
0,0.0,0,0.0,52,0.019337607,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,0,0,2004.708333,0.0,0.0,1
1,113.75,0,0.0,26,0.0346,11.70614611,0.0,Nov,3,2,2,1,Returning_Visitor,0,1,2018.828571,304.35979886,0.6532180691642652,1
0,0.0,0,0.0,22,0.021428571,0.0,0.0,Nov,2,2,7,8,Returning_Visitor,0,0,903.4305556,0.0,0.442380035349304,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Nov,8,2,9,3,Other,0,0,0.0,0.0,0.9995002498750625,0
5,943.0,2,16.0,7,0.0375,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,1,1,1894.6666667,0.0,0.0,1
0,0.0,2,22.0,41,0.009302326,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,1,0,1001.375,0.0,0.49468216694464756,1
2,126.0,0,0.0,6,0.04375,0.0,0.0,Dec,3,2,5,3,Returning_Visitor,1,0,253.1666667,0.0,1.1402508551881414,1
1,73.0,0,0.0,23,0.008695652,36.54680355,0.0,Dec,2,4,1,2,New_Visitor,0,1,1353.45,840.57648165,0.0,0
0,0.0,0,0.0,9,0.025,13.1168283,0.0,Dec,1,1,1,2,New_Visitor,1,1,427.0,118.0514547,0.0,0
0,0.0,0,0.0,2,0.05,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,0,0,93.0,0.0,0.0,1
1,8.0,0,0.0,27,0.005142857,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,0,0,795.5357143,0.0,0.0,1
0,0.0,0,0.0,8,0.05,0.0,0.0,Nov,1,1,3,8,New_Visitor,1,0,210.4,0.0,0.0,0
0,0.0,0,0.0,11,0.024242424,0.0,0.0,Dec,3,2,2,2,New_Visitor,0,0,257.75,0.0,0.0,0
16,180.6666667,1,649.25,113,0.026808161,0.0,0.0,Dec,2,6,7,1,Returning_Visitor,0,0,8871.505536699999,0.0,0.2949479899425308,1
6,634.5,3,312.75,172,0.019865374,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,0,0,7964.442635,0.0,0.06995351051275071,1
0,0.0,0,0.0,38,0.053909774,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,1244.35,0.0,0.7308618621510988,1
7,253.1,0,0.0,40,0.012186396,48.66217061,0.0,Dec,2,2,3,2,Returning_Visitor,1,1,1844.988095,1946.4868244,0.0,1
5,121.2666667,0,0.0,8,0.01,0.0,0.0,Nov,1,1,1,2,New_Visitor,1,0,235.8666667,0.0,0.0,0
12,176.9638554,9,266.875,351,0.027372411,1.984555788,0.0,Nov,3,2,1,3,Returning_Visitor,0,0,9093.8876264,696.579081588,0.4532595264390883,1
0,0.0,0,0.0,8,0.029166667,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,1,0,123.0,0.0,0.8542141132777437,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
2,88.0,10,719.0,54,0.019939049,25.82676446,0.0,Dec,1,1,2,2,Returning_Visitor,0,0,2793.553118,1394.64528084,0.2559105973541958,1
8,381.45,2,64.5,31,0.027830688,13.89178731,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,1809.65,430.64540661,0.3978101434522487,1
2,30.0,2,33.0,162,0.003477932,77.10821943,0.0,Nov,2,2,1,8,New_Visitor,0,1,3816.19449,12491.53154766,0.0,0
0,0.0,0,0.0,2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
5,180.5,0,0.0,28,0.022427035,0.0,0.0,Dec,3,2,6,3,Returning_Visitor,0,0,1251.125,0.0,0.0,1
2,20.0,0,0.0,15,0.004444444,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,0,1859.25,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
5,255.75,0,0.0,70,0.019809524,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,0,0,2043.229365,0.0,0.21525949088486498,1
17,323.3636364,0,0.0,45,0.020699598,7.180348301,0.0,Nov,1,1,3,10,Returning_Visitor,0,1,1858.1887794,323.115673545,0.12877994084308744,1
2,58.5,0,0.0,11,0.036363636,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,0,0,1627.0,0.0,0.0,1
5,60.5,0,0.0,9,0.04,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,0,0,172.0,0.0,0.6650041645885286,1
3,131.5,0,0.0,94,0.009450172,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,0,0,2463.609524,0.0,0.10794863171050742,1
0,0.0,0,0.0,13,0.016666667,0.0,0.0,Nov,2,10,7,2,New_Visitor,0,0,598.5,0.0,0.0,0
3,163.375,0,0.0,4,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,1,0,187.375,0.0,0.0,1
1,18.0,2,13.0,20,0.038095238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,0,0,1318.27381,0.0,0.41557578460435307,1
13,216.3333333,1,9.0,59,0.004545455,167.2308336,0.0,Nov,2,2,4,10,Returning_Visitor,1,1,1210.6484848,9866.6191824,0.0,1
0,0.0,0,0.0,23,0.047826087,0.0,0.0,Nov,4,1,9,3,Returning_Visitor,0,0,2420.65,0.0,0.27215820895204734,1
1,0.0,0,0.0,9,0.06875,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,0,0,300.3333333,0.0,0.6051803485838779,1
3,114.125,1,13.0,64,0.028731343,29.88386066,0.0,Nov,3,2,1,3,Returning_Visitor,1,0,1730.06526,1912.56708224,0.4659108665177339,1
10,1455.35,0,0.0,66,0.029065112,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0,3101.962195,0.0,0.244911008742226,1
6,198.5,0,0.0,41,0.01,0.0,0.0,Dec,3,2,3,11,New_Visitor,0,0,2022.583333,0.0,0.0,0
13,493.75,0,0.0,22,0.018666667,25.00423187,0.0,Dec,3,2,1,1,Returning_Visitor,1,1,2018.75,550.09310114,0.42628773665563524,1
0,0.0,0,0.0,6,0.016666667,0.0,0.0,Nov,3,2,1,6,New_Visitor,1,0,114.4166667,0.0,0.0,0
0,0.0,0,0.0,53,0.003921569,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,0,0,1768.657051,0.0,0.0,1
8,2086.75,1,46.5,81,0.014562569,15.56462164,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,7679.25,1260.73435284,0.15860665344524555,1
9,177.3333333,0,0.0,70,0.003457557,0.0,0.0,Nov,1,1,5,3,Returning_Visitor,0,0,2523.5535713,0.0,0.8147588359090242,1
0,0.0,0,0.0,19,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,0,0,2177.333333,0.0,0.0,0
17,239.9288462,2,60.5,49,0.025063352,2.580028334,0.0,Dec,3,2,1,13,Returning_Visitor,0,0,2229.6145102,126.421388366,0.6949129432358614,1
2,136.5,0,0.0,8,0.01,0.0,0.0,Dec,8,1,3,2,Returning_Visitor,1,0,1398.0,0.0,0.0,1
0,0.0,0,0.0,41,0.011282051,19.51010101,0.0,Dec,2,5,3,1,Returning_Visitor,0,1,898.15,799.91414141,0.0,1
5,111.3,0,0.0,138,0.008337205,17.63434621,0.0,Nov,2,2,9,2,Returning_Visitor,0,0,4283.41572,2433.53977698,0.0,1
0,0.0,0,0.0,7,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,0,0,143.0,0.0,0.0,1
4,85.0,0,0.0,3,0.05,0.0,0.0,Dec,1,1,1,8,New_Visitor,1,0,128.5,0.0,0.0,0
4,24.5,0,0.0,29,0.02745098,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,1,773.625,0.0,0.2135079405523869,1
5,448.5,4,52.0,81,0.028674678,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,1,0,3038.307082,0.0,0.4793486481412581,1
0,0.0,0,0.0,11,0.044444444,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,1,0,580.25,0.0,0.4988775255562736,1
5,111.0,1,11.0,55,0.029188713,4.007065498,0.0,Nov,2,2,3,1,Returning_Visitor,0,0,3616.06746,220.38860239000002,0.0,1
3,16.0,6,137.8333333,15,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,0,1,1759.4166663,0.0,0.3102785309882782,1
5,45.0,0,0.0,59,0.008391881,24.7526533,0.0,Nov,2,5,4,2,Returning_Visitor,1,1,1145.475,1460.4065446999998,0.0,1
4,112.875,0,0.0,6,0.037037037,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,0,0,247.55,0.0,0.0,1
0,0.0,0,0.0,9,0.025,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,0,0,296.3928571,0.0,0.0,1
0,0.0,0,0.0,20,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,0,0,691.75,0.0,0.0,0
0,0.0,0,0.0,9,0.044444444,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,0,0,444.0,0.0,0.0,1
13,311.8300935,4,201.5,166,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,0,0,7363.8294285,683.231695276,0.0,1
5,152.5,0,0.0,15,0.02,0.0,0.0,Dec,4,1,1,2,New_Visitor,1,0,443.6666667,0.0,0.0,0
0,0.0,0,0.0,8,0.05,0.0,0.0,Nov,4,2,1,2,New_Visitor,0,0,232.5,0.0,0.0,0
0,0.0,0,0.0,40,0.033880952,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,0,1,2046.832418,0.0,0.1226177241885395,1
3,83.0,4,220.25,106,0.02044187,19.03391341,0.0,Nov,2,2,7,2,Returning_Visitor,0,1,3277.984799,2017.59482146,0.2514457057707015,1
0,0.0,0,0.0,13,0.015384615,0.0,0.0,Nov,4,1,1,8,Returning_Visitor,0,0,277.0,0.0,0.0,1
4,92.75,0,0.0,9,0.021428571,0.0,0.0,Nov,2,2,3,2,New_Visitor,0,0,201.0,0.0,0.0,0
2,64.5,0,0.0,24,0.0186,15.27655756,0.0,Dec,2,2,3,2,Returning_Visitor,0,1,1215.636905,366.63738144,0.0,1
0,0.0,3,584.0,66,0.022567288,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,2644.508333,0.0,0.25574744539355565,1
9,201.3666667,1,204.0,116,0.005854801,42.7752197,0.0,Nov,3,2,2,2,Returning_Visitor,0,1,3169.6569447,4961.9254852,0.11011921305178796,1
1,11.0,0,0.0,15,0.025,0.0,0.0,Nov,1,1,2,2,New_Visitor,0,0,186.75,0.0,0.0,0
1,466.0,0,0.0,6,0.116666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,1075.5416667,0.0,0.28546959381824266,1
0,0.0,0,0.0,64,0.008854167,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,0,0,2264.091667,0.0,0.6979990433504313,1
2,75.0,0,0.0,9,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,0,0,424.0,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,11,0.054545455,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,0,0,546.75,0.0,0.6654466688949703,1
10,317.9583333,4,821.0,20,0.002666667,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0,0,1920.3833333,0.0,0.0,1
0,0.0,0,0.0,8,0.0375,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0,463.6666667,0.0,0.0,1
2,20.0,0,0.0,66,0.038335618,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,0,0,3411.68588,0.0,0.7533435263093726,1
2,63.0,0,0.0,4,0.016666667,0.0,0.0,Nov,1,2,3,2,New_Visitor,0,0,106.75,0.0,0.9940357854068432,0
0,0.0,0,0.0,41,0.030243902,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0,1423.833333,0.0,0.24113817003495466,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
4,157.0,0,0.0,20,0.013333333,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,0,1,991.075,96.94730679999999,0.0,1
0,0.0,0,0.0,21,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,0,0,706.7,0.0,0.7001251714978101,1
0,0.0,0,0.0,35,0.024444444,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,0,0,806.125,0.0,0.4938474874395199,1
13,295.9285714,5,17.9,154,0.02883646,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,0,0,7073.1404994,0.0,0.19931315026095106,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,1,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,12,0.041666667,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,1,0,440.75,0.0,0.0,1
1,20.0,1,115.0,50,0.044,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,1,0,1539.459091,0.0,0.2947845804988662,1
8,288.0875,0,0.0,20,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,1,0,615.0152777999999,0.0,0.5596194504874952,1
5,92.5625,0,0.0,2,0.022222222,0.0,0.0,Nov,2,2,1,8,New_Visitor,1,1,192.0625,0.0,0.0,0
0,0.0,0,0.0,6,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,0,137.0,0.0,0.6660006693306693,1
0,0.0,0,0.0,2,0.05,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,0,0,64.5,0.0,0.0,1
5,83.0,0,0.0,69,0.021765601,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,0,2600.216667,0.0,0.015662318177305075,1
1,7.5,0,0.0,63,0.03604734,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,0,3067.555556,0.0,0.6812024342593397,1
10,322.8333333,1,12.0,28,0.012903226,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,0,0,1201.05,0.0,0.4961548003549273,1
0,0.0,0,0.0,8,0.0875,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,0,0,188.0,0.0,0.5707762557077626,1
0,0.0,0,0.0,49,0.004081633,62.93549178,0.0,Nov,2,2,1,10,Returning_Visitor,0,1,2110.124603,3083.83909722,0.0,1
1,65.5,1,0.0,82,0.01125,77.25951671,0.0,Nov,1,1,9,3,Returning_Visitor,1,1,5381.959524,6335.28037022,0.4405286343612335,1
0,0.0,0,0.0,15,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,176.7666667,0.0,0.24441909568571554,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,0,0,591.25,0.0,0.0,1
2,197.5,0,0.0,17,0.011111111,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,0,0,1018.0,0.0,0.9910802774140761,1
0,0.0,0,0.0,5,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,1,0,368.0,0.0,0.0,1
0,0.0,0,0.0,3,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,0,0,158.0,0.0,0.9970089730509368,0
0,0.0,0,0.0,5,0.05,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,0,0,72.0,0.0,0.0,1
